"Media ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","User Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Poster url","Collection","Locked Fields","View Count"
"24281","All in the Family","N/A","Mike's Graduation","1974","4","24","TV-G","Archie's spirit soars on Mike's graduation day, until he discovers that his meat-head son-in-law has accepted a fellowship and won't be moving out for another year.","8.0","N/A","CBS","1974-03-16","N/A","Don Nicholl","0:25:37","2018-07-10","2018-07-14","/library/metadata/24281/thumb/1531604046","N/A","N/A","N/A"
"24297","All in the Family","Bunkers and Inflation (Part 1)","The Bunkers and Inflation (Part 1)","1974","5","1","TV-G","Archie's union calls a strike.","7.0","N/A","CBS","1974-09-14","N/A","Don Nicholl - Michael Ross","0:24:53","2018-07-10","2018-07-14","/library/metadata/24297/thumb/1531604046","N/A","N/A","N/A"
"24298","All in the Family","Bunkers and Inflation (Part 2)","The Bunkers and Inflation (Part 2)","1974","5","2","TV-G","Tempers flare in the Bunker household when Archie finds himself with nothing to do but sit around the house.","N/A","N/A","CBS","1974-09-21","N/A","Don Nicholl - Michael Ross","0:24:56","2018-07-10","2018-07-14","/library/metadata/24298/thumb/1531604046","N/A","N/A","N/A"
"24299","All in the Family","Bunkers and Inflation (Part 3)","The Bunkers and Inflation (Part 3)","1974","5","3","TV-G","With Archie still on strike, Edith takes a job at the Jeffersons' store.","7.0","N/A","CBS","1974-09-28","N/A","Don Nicholl - Michael Ross","0:24:50","2018-07-10","2018-07-14","/library/metadata/24299/thumb/1531604046","N/A","N/A","N/A"
"24300","All in the Family","Bunkers and Inflation (Part 4)","The Bunkers and Inflation (Part 4)","1974","5","4","TV-G","Archie's union settles the strike.","7.0","N/A","CBS","1974-10-05","H. Wesley Kenney","Don Nicholl - Michael Ross","0:24:22","2018-07-10","2018-07-14","/library/metadata/24300/thumb/1531604046","N/A","N/A","N/A"
"24301","All in the Family","N/A","Lionel the Live-In","1974","5","5","TV-G","Lionel has a fight with his parents and moves into the Bunkers' house for a night.","7.0","N/A","CBS","1974-10-12","N/A","Woody Kling","0:24:56","2018-07-10","2018-07-14","/library/metadata/24301/thumb/1531604046","N/A","N/A","N/A"
"24302","All in the Family","N/A","Archie's Helping Hand","1974","5","6","TV-G","Irene Lorenzo lands a job alongside Archie on the loading dock.","7.0","N/A","CBS","1974-10-19","N/A","Norman Belkin - Harriet Belkin","0:24:55","2018-07-10","2018-07-14","/library/metadata/24302/thumb/1531604046","N/A","N/A","N/A"
"24303","All in the Family","N/A","Gloria's Shock","1974","5","7","TV-G","Gloria is shocked when Mike announces that he doesn't plan on having children.","7.0","N/A","CBS","1974-10-26","N/A","Dixie Brown Grossman","0:24:48","2018-07-10","2018-07-14","/library/metadata/24303/thumb/1531604046","N/A","N/A","N/A"
"24304","All in the Family","N/A","Where's Archie?","1974","5","8","TV-G","Archie goes missing on his way to a convention in Buffalo.","7.0","N/A","CBS","1974-11-02","H. Wesley Kenney","Harve Brosten - Barry Harmon","0:24:52","2018-07-10","2018-07-14","/library/metadata/24304/thumb/1531604046","N/A","N/A","N/A"
"24305","All in the Family","N/A","Archie is Missing","1974","5","9","TV-G","The family faces the possibility that Archie may have run off with another woman.","7.0","N/A","CBS","1974-11-09","H. Wesley Kenney","Lloyd Turner - Gordon Mitchell","0:24:53","2018-07-10","2018-07-14","/library/metadata/24305/thumb/1531604046","N/A","N/A","N/A"
"24306","All in the Family","Longest Kiss","The Longest Kiss","1974","5","10","TV-G","Archie returns from the missing to find his friends and family celebrating.","8.0","N/A","CBS","1974-11-16","N/A","Lou Derman - Bill Davenport","0:24:52","2018-07-10","2018-07-14","/library/metadata/24306/thumb/1531604046","N/A","N/A","N/A"
"24307","All in the Family","N/A","Archie and the Miracle","1974","5","11","TV-G","A workplace accident makes Archie into a regular churchgoer.","8.0","N/A","CBS","1974-11-23","H. Wesley Kenney","Lloyd Turner - Gordon Mitchell","0:24:53","2018-07-10","2018-07-14","/library/metadata/24307/thumb/1531604046","N/A","N/A","N/A"
"24308","All in the Family","N/A","George and Archie Make a Deal","1974","5","12","TV-G","George Jefferson seeks Archie's help when he runs for local political office.","9.0","N/A","CBS","1974-11-30","H. Wesley Kenney","David P. Harmon","0:24:44","2018-07-10","2018-07-14","/library/metadata/24308/thumb/1531604046","N/A","N/A","N/A"
"24309","All in the Family","N/A","Archie's Contract","1974","5","13","TV-G","Archie is scammed into buying aluminum siding.","8.0","N/A","CBS","1974-12-07","H. Wesley Kenney","Ron Friedman","0:24:56","2018-07-10","2018-07-14","/library/metadata/24309/thumb/1531604046","N/A","N/A","N/A"
"24310","All in the Family","N/A","Mike's Friend","1974","5","14","TV-G","Gloria feels dumb when Mike's graduate-school friend visits.","7.0","N/A","CBS","1974-12-14","H. Wesley Kenney","Roger Shulman - John Baskin","0:24:50","2018-07-10","2018-07-14","/library/metadata/24310/thumb/1531604046","N/A","N/A","N/A"
"24311","All in the Family","Best of All in the Family (Part 1)","The Best of All in the Family (Part 1)","1974","5","15","TV-G","A look back at the show's best moments, hosted by Henry Fonda.","N/A","N/A","CBS","1974-12-21","H. Wesley Kenney","Bernie West - Michael Ross","0:50:45","2018-07-10","2018-07-14","/library/metadata/24311/thumb/1531604046","N/A","N/A","N/A"
"24312","All in the Family","Best of All in the Family (Part 2)","The Best of All in the Family (Part 2)","1974","5","16","TV-G","A look back at the show's best moments, hosted by Henry Fonda.","N/A","N/A","CBS","1974-12-21","H. Wesley Kenney","Bernie West - Michael Ross","0:24:51","2018-07-10","2018-07-14","/library/metadata/24312/thumb/1531604047","N/A","N/A","N/A"
"24313","All in the Family","N/A","Prisoner in the House","1975","5","17","TV-G","Archie is not happy to find the plumber's assistant is a convicted felon.","N/A","N/A","CBS","1975-01-04","H. Wesley Kenney - Bud Wiser","Bud Wiser - Lou Derman","0:24:54","2018-07-10","2018-07-14","/library/metadata/24313/thumb/1531604047","N/A","N/A","N/A"
"24314","All in the Family","Jeffersons Move Up","The Jeffersons Move Up","1975","5","18","TV-G","The Jeffersons move on up to their Manhattan apartment.","N/A","N/A","CBS","1975-01-11","H. Wesley Kenney","Don Nicholl - Michael Ross","0:24:56","2018-07-10","2018-07-14","/library/metadata/24314/thumb/1531604047","N/A","N/A","N/A"
"24315","All in the Family","N/A","All's Fair","1975","5","19","TV-G","Gloria gives Edith a lesson in marriage  assertiveness.","N/A","N/A","CBS","1975-01-18","N/A","Lloyd Turner - Gordon Mitchell","0:24:40","2018-07-10","2018-07-14","/library/metadata/24315/thumb/1531604047","N/A","N/A","N/A"
"24316","All in the Family","N/A","Amelia's Divorce","1975","5","20","TV-G","Edith is surprised to discover the truth about her cousin's supposedly ideal marriage.","N/A","N/A","CBS","1975-01-25","H. Wesley Kenney","Lou Derman - Bill Davenport","0:24:52","2018-07-10","2018-07-14","/library/metadata/24316/thumb/1531604047","N/A","N/A","N/A"
"24317","All in the Family","N/A","Everybody Does It","1975","5","21","TV-G","Archie's steals a box of nails from work and finds himself at the center of a household debate on morality.","N/A","N/A","CBS","1975-02-08","N/A","Lou Derman - Bill Davenport","0:24:52","2018-07-10","2018-07-14","/library/metadata/24317/thumb/1531604047","N/A","N/A","N/A"
"24318","All in the Family","N/A","Archie and the Quiz","1975","5","22","TV-G","Archie is troubled when a magazine quiz on life expectancy only has him living seven more years.","N/A","N/A","CBS","1975-02-15","N/A","Michael Morris","0:24:52","2018-07-10","2018-07-14","/library/metadata/24318/thumb/1531604047","N/A","N/A","N/A"
"24319","All in the Family","N/A","Edith's Friend","1975","5","23","TV-G","Edith is reunited with her childhood sweetheart when she returns to her hometown for a wedding.","N/A","N/A","CBS","1975-02-22","H. Wesley Kenney","Barry Harmon - Harve Brosten","0:24:54","2018-07-10","2018-07-14","/library/metadata/24319/thumb/1531604047","N/A","N/A","N/A"
"24320","All in the Family","N/A","No Smoking","1975","5","24","TV-G","Mike vows he can go without food longer than Archie can abstain from smoking.","N/A","N/A","CBS","1975-03-01","H. Wesley Kenney - Robert Arnott","Lou Derman - Bill Davenport","0:24:51","2018-07-10","2018-07-14","/library/metadata/24320/thumb/1531604047","N/A","N/A","N/A"
"24283","All in the Family","Very Moving Day","The Very Moving Day","1975","6","1","TV-G","Gloria is nervous about announcing her unexpected pregnancy because of Mike's stubborn attitude over population.","N/A","N/A","CBS","1975-09-08","Paul Bogart","Hal Kanter","0:25:32","2018-07-10","2018-07-14","/library/metadata/24283/thumb/1531604047","N/A","N/A","N/A"
"24284","All in the Family","N/A","Alone at Last","1975","6","2","TV-G","Teary farewells turn into fireworks when Mike hits Archie with five years of repressed rage, only to discover that he and Gloria can't move out for another week after Mike reveals he forgot to turn on the gas and electricity of his new home.","N/A","N/A","CBS","1975-09-15","N/A","Hal Kanter","0:25:36","2018-07-10","2018-07-14","/library/metadata/24284/thumb/1531604047","N/A","N/A","N/A"
"24285","All in the Family","N/A","Archie, the Donor","1975","6","3","TV-G","Archie tries to impress his boss by making the maximum contribution to his favorite charity and unwittingly donates his body to medical science.","N/A","N/A","CBS","1975-09-22","Paul Bogart","Bill Davenport - Larry Rhine","0:25:28","2018-07-10","2018-07-14","/library/metadata/24285/thumb/1531604047","N/A","N/A","N/A"
"24286","All in the Family","N/A","Archie, the Hero","1975","6","4","TV-G","Archie gets a rude shock when the tall,classy dame whose life he saved in a taxicab turns out to be a man.","N/A","N/A","CBS","1975-09-29","Paul Bogart","Lou Derman - Bill Davenport","0:25:32","2018-07-10","2018-07-14","/library/metadata/24286/thumb/1531604047","N/A","N/A","N/A"
"24287","All in the Family","N/A","Mike's Pains","1975","6","5","TV-G","Mike must decide if he wants to be in the delivery room during the birth of the baby.","N/A","N/A","CBS","1975-10-06","Paul Bogart","Lou Derman - Milt Josefsberg","0:25:37","2018-07-10","2018-07-14","/library/metadata/24287/thumb/1531604047","N/A","N/A","N/A"
"24288","All in the Family","N/A","Chain Letter","1975","6","6","TV-G","Archie's refusal to participate in a chain letter triggers a string of unlikely events.","N/A","N/A","CBS","1975-10-20","Paul Bogart - Lou Derman","Lou Derman - Milt Josefsberg","0:25:31","2018-07-10","2018-07-14","/library/metadata/24288/thumb/1531604047","N/A","N/A","N/A"
"24321","All in the Family","N/A","Mike Faces Life","1975","6","7","TV-G","Mike becomes the sole support of a growing family when Gloria loses her job because of her pregnancy.","N/A","N/A","CBS","1975-10-27","Paul Bogart","Mel Tolkin - Larry Rhine","0:25:33","2018-07-10","2018-07-14","/library/metadata/24321/thumb/1531604047","N/A","N/A","N/A"
"24322","All in the Family","N/A","Edith Breaks Out","1975","6","8","TV-G","Archie feels abandoned after Edith begins to volunteer part-time at the Sunshine Home for the Elderly.","N/A","N/A","CBS","1975-11-03","Paul Bogart","Lou Derman - Bill Davenport","0:25:37","2018-07-10","2018-07-14","/library/metadata/24322/thumb/1531604047","N/A","N/A","N/A"
"24289","All in the Family","N/A","Grandpa Blues","1975","6","9","TV-G","Archie has difficulty keeping his blood pressure down for a company physical after the family launches into a heavy debate over the baby's name.","N/A","N/A","CBS","1975-11-10","Paul Bogart - John Rappaport","Mel Tolkin - Larry Rhine","0:25:08","2018-07-10","2018-07-14","/library/metadata/24289/thumb/1531604047","N/A","N/A","N/A"
"24290","All in the Family","N/A","Gloria Suspects Mike","1975","6","10","TV-G","Gloria suspects handy-panky when she meets the beautiful blonde Mike's been tutoring after school hours,","N/A","N/A","CBS","1975-11-17","Paul Bogart","Lou Derman - Milt Josefsberg","0:25:35","2018-07-10","2018-07-14","/library/metadata/24290/thumb/1531604047","N/A","N/A","N/A"
"24291","All in the Family","Little Atheist","The Little Atheist","1975","6","11","TV-G","Thanksgiving dinner becomes a family battleground when Archie discovers that Mike and Gloria don't want to impose the family's religious beliefs on their baby.","N/A","N/A","CBS","1975-11-24","N/A","Lou Derman","0:25:31","2018-07-10","2018-07-14","/library/metadata/24291/thumb/1531604047","N/A","N/A","N/A"
"24292","All in the Family","N/A","Archie's Civil Rights","1975","6","12","TV-G","Archie gets a lesson in civil liberties when he's arrested using outlawed tear gas to protect himself against a mugger.","N/A","N/A","CBS","1975-12-01","Paul Bogart","Larry Rhine - Mel Tolkin","0:25:27","2018-07-10","2018-07-14","/library/metadata/24292/thumb/1531604048","N/A","N/A","N/A"
"24293","All in the Family","N/A","Gloria is Nervous","1975","6","13","TV-G","Gloria takes out her frustrations about being pregnant on Mike.","N/A","N/A","CBS","1975-12-08","Paul Bogart","Milt Josefsberg - Ben Starr","0:25:35","2018-07-10","2018-07-14","/library/metadata/24293/thumb/1531604048","N/A","N/A","N/A"
"24294","All in the Family","N/A","Birth of the Baby (Part 1)","1975","6","14","TV-G","It appears that Gloria may have her first baby in an Italian restaurant.","N/A","N/A","CBS","1975-12-15","Paul Bogart","Lou Derman - Bill Davenport","0:25:41","2018-07-10","2018-07-14","/library/metadata/24294/thumb/1531604048","N/A","N/A","N/A"
"24323","All in the Family","N/A","Birth of the Baby (Part 2)","1975","6","15","TV-G","Edith and Archie cause havoc at the hospital when Gloria is about to have her baby.","N/A","N/A","CBS","1975-12-22","Paul Bogart","Milt Josefsberg - Ben Starr","0:25:35","2018-07-10","2018-07-14","/library/metadata/24323/thumb/1531604048","N/A","N/A","N/A"
"24324","All in the Family","N/A","New Year's Wedding","1976","6","16","TV-G","Mike continues to make decisions without consulting Gloria.","N/A","N/A","CBS","1976-01-05","Paul Bogart","Lou Derman - Bill Davenport","0:25:28","2018-07-10","2018-07-14","/library/metadata/24324/thumb/1531604048","N/A","N/A","N/A"
"24295","All in the Family","N/A","Archie the Babysitter","1976","6","17","TV-G","Archie sees a chance to get rich quick when he befriends an old watchman who's got a surefire invention.","N/A","N/A","CBS","1976-01-12","Paul Bogart","Lou Derman - Bill Davenport","0:25:34","2018-07-10","2018-07-14","/library/metadata/24295/thumb/1531604048","N/A","N/A","N/A"
"24325","All in the Family","N/A","Archie Finds a Friend","1976","6","18","TV-G","It looks like Archie has turned over a new leaf when he befriends a Jewish man.","N/A","N/A","CBS","1976-01-26","Paul Bogart","Mel Tolkin - Larry Rhine","0:25:39","2018-07-10","2018-07-14","/library/metadata/24325/thumb/1531604048","N/A","N/A","N/A"
"24326","All in the Family","N/A","Mike's Move","1976","6","19","TV-G","Mike's integrity is put to the test when he loses a teaching position to an equally qualified black candidate.","N/A","N/A","CBS","1976-02-02","Paul Bogart","Milt Josefsberg - Ben Starr","0:25:16","2018-07-10","2018-07-14","/library/metadata/24326/thumb/1531604048","N/A","N/A","N/A"
"24327","All in the Family","N/A","Archie's Weighty Problem","1976","6","20","TV-G","Energetic Justin Quigley inspires Archie to stick with the strict diet his doctor has recommended.","N/A","N/A","CBS","1976-02-09","Paul Bogart","Mel Tolkin - Larry Rhine","0:25:31","2018-07-10","2018-07-14","/library/metadata/24327/thumb/1531604048","N/A","N/A","N/A"
